Epoch: [9][1640/5376], lr: 0.00500	Time 0.486 (0.507)	Data 0.000 (0.001)	Loss 2.6699 (2.6139)	Prec@1 37.500 (36.959)	Prec@5 75.000 (65.882)
Epoch: [9][1660/5376], lr: 0.00500	Time 0.516 (0.507)	Data 0.000 (0.001)	Loss 2.4168 (2.6145)	Prec@1 31.250 (36.954)	Prec@5 75.000 (65.917)
Epoch: [9][1680/5376], lr: 0.00500	Time 0.492 (0.507)	Data 0.000 (0.001)	Loss 2.1988 (2.6163)	Prec@1 50.000 (36.931)	Prec@5 81.250 (65.895)
Epoch: [9][1700/5376], lr: 0.00500	Time 0.497 (0.507)	Data 0.000 (0.001)	Loss 2.5707 (2.6166)	Prec@1 50.000 (36.956)	Prec@5 68.750 (65.877)
Epoch: [9][1720/5376], lr: 0.00500	Time 0.515 (0.507)	Data 0.000 (0.001)	Loss 3.1426 (2.6182)	Prec@1 37.500 (36.941)	Prec@5 56.250 (65.837)
Epoch: [9][1740/5376], lr: 0.00500	Time 0.490 (0.507)	Data 0.000 (0.001)	Loss 3.2711 (2.6211)	Prec@1 37.500 (36.890)	Prec@5 50.000 (65.796)
Epoch: [9][1760/5376], lr: 0.00500	Time 0.510 (0.507)	Data 0.000 (0.001)	Loss 1.7540 (2.6197)	Prec@1 62.500 (36.914)	Prec@5 81.250 (65.786)
Epoch: [9][1780/5376], lr: 0.00500	Time 0.499 (0.507)	Data 0.000 (0.001)	Loss 2.6980 (2.6203)	Prec@1 31.250 (36.917)	Prec@5 68.750 (65.778)
Epoch: [9][1800/5376], lr: 0.00500	Time 0.514 (0.507)	Data 0.000 (0.001)	Loss 2.6350 (2.6201)	Prec@1 37.500 (36.938)	Prec@5 56.250 (65.779)
Epoch: [9][1820/5376], lr: 0.00500	Time 0.481 (0.507)	Data 0.000 (0.001)	Loss 2.3893 (2.6202)	Prec@1 50.000 (36.937)	Prec@5 81.250 (65.802)
Epoch: [9][1840/5376], lr: 0.00500	Time 0.496 (0.507)	Data 0.000 (0.001)	Loss 1.3294 (2.6195)	Prec@1 62.500 (36.974)	Prec@5 93.750 (65.810)
Epoch: [9][1860/5376], lr: 0.00500	Time 0.505 (0.507)	Data 0.000 (0.001)	Loss 1.9394 (2.6182)	Prec@1 50.000 (37.016)	Prec@5 81.250 (65.808)
Epoch: [9][1880/5376], lr: 0.00500	Time 0.503 (0.507)	Data 0.000 (0.001)	Loss 2.7380 (2.6186)	Prec@1 50.000 (36.975)	Prec@5 81.250 (65.806)
Epoch: [9][1900/5376], lr: 0.00500	Time 0.507 (0.507)	Data 0.000 (0.001)	Loss 2.3463 (2.6182)	Prec@1 43.750 (37.013)	Prec@5 68.750 (65.788)
Epoch: [9][1920/5376], lr: 0.00500	Time 0.551 (0.507)	Data 0.000 (0.001)	Loss 2.3316 (2.6167)	Prec@1 37.500 (37.048)	Prec@5 68.750 (65.819)
Epoch: [9][1940/5376], lr: 0.00500	Time 0.531 (0.507)	Data 0.000 (0.001)	Loss 2.6722 (2.6177)	Prec@1 31.250 (37.033)	Prec@5 68.750 (65.807)
Epoch: [9][1960/5376], lr: 0.00500	Time 0.562 (0.506)	Data 0.000 (0.001)	Loss 2.8288 (2.6172)	Prec@1 37.500 (37.047)	Prec@5 56.250 (65.808)
Epoch: [9][1980/5376], lr: 0.00500	Time 0.497 (0.507)	Data 0.000 (0.001)	Loss 2.3146 (2.6179)	Prec@1 37.500 (37.033)	Prec@5 68.750 (65.769)
Epoch: [9][2000/5376], lr: 0.00500	Time 0.499 (0.506)	Data 0.000 (0.001)	Loss 2.1521 (2.6166)	Prec@1 43.750 (37.063)	Prec@5 62.500 (65.789)
Epoch: [9][2020/5376], lr: 0.00500	Time 0.509 (0.506)	Data 0.000 (0.001)	Loss 3.1180 (2.6157)	Prec@1 31.250 (37.092)	Prec@5 56.250 (65.787)
Epoch: [9][2040/5376], lr: 0.00500	Time 0.507 (0.506)	Data 0.000 (0.001)	Loss 3.5578 (2.6162)	Prec@1 6.250 (37.099)	Prec@5 50.000 (65.783)
Epoch: [9][2060/5376], lr: 0.00500	Time 0.513 (0.506)	Data 0.000 (0.001)	Loss 2.1746 (2.6171)	Prec@1 43.750 (37.088)	Prec@5 81.250 (65.763)
Epoch: [9][2080/5376], lr: 0.00500	Time 0.548 (0.506)	Data 0.000 (0.001)	Loss 3.1224 (2.6189)	Prec@1 31.250 (37.028)	Prec@5 50.000 (65.729)
Epoch: [9][2100/5376], lr: 0.00500	Time 0.493 (0.506)	Data 0.000 (0.001)	Loss 2.0559 (2.6191)	Prec@1 50.000 (37.015)	Prec@5 75.000 (65.728)
Epoch: [9][2120/5376], lr: 0.00500	Time 0.490 (0.506)	Data 0.000 (0.001)	Loss 2.4972 (2.6205)	Prec@1 37.500 (36.975)	Prec@5 68.750 (65.709)
Epoch: [9][2140/5376], lr: 0.00500	Time 0.487 (0.506)	Data 0.000 (0.001)	Loss 2.2798 (2.6176)	Prec@1 37.500 (37.004)	Prec@5 75.000 (65.764)
Epoch: [9][2160/5376], lr: 0.00500	Time 0.511 (0.506)	Data 0.000 (0.001)	Loss 3.1445 (2.6178)	Prec@1 31.250 (37.003)	Prec@5 68.750 (65.771)
Epoch: [9][2180/5376], lr: 0.00500	Time 0.507 (0.506)	Data 0.000 (0.001)	Loss 2.6693 (2.6197)	Prec@1 31.250 (36.984)	Prec@5 62.500 (65.730)
Epoch: [9][2200/5376], lr: 0.00500	Time 0.483 (0.506)	Data 0.000 (0.001)	Loss 2.2411 (2.6182)	Prec@1 43.750 (36.989)	Prec@5 68.750 (65.768)
Epoch: [9][2220/5376], lr: 0.00500	Time 0.516 (0.506)	Data 0.000 (0.001)	Loss 2.7155 (2.6179)	Prec@1 43.750 (37.010)	Prec@5 62.500 (65.764)
Epoch: [9][2240/5376], lr: 0.00500	Time 0.491 (0.506)	Data 0.000 (0.001)	Loss 3.2452 (2.6184)	Prec@1 25.000 (37.006)	Prec@5 62.500 (65.746)
Epoch: [9][2260/5376], lr: 0.00500	Time 0.487 (0.506)	Data 0.000 (0.001)	Loss 2.7253 (2.6188)	Prec@1 37.500 (37.011)	Prec@5 62.500 (65.745)
Epoch: [9][2280/5376], lr: 0.00500	Time 0.487 (0.506)	Data 0.000 (0.001)	Loss 2.4642 (2.6194)	Prec@1 25.000 (37.020)	Prec@5 68.750 (65.741)
Epoch: [9][2300/5376], lr: 0.00500	Time 0.493 (0.506)	Data 0.000 (0.001)	Loss 1.6888 (2.6193)	Prec@1 50.000 (37.027)	Prec@5 87.500 (65.754)
Epoch: [9][2320/5376], lr: 0.00500	Time 0.511 (0.506)	Data 0.000 (0.001)	Loss 1.9397 (2.6182)	Prec@1 43.750 (37.040)	Prec@5 81.250 (65.774)
Epoch: [9][2340/5376], lr: 0.00500	Time 0.509 (0.506)	Data 0.000 (0.001)	Loss 3.1370 (2.6187)	Prec@1 37.500 (37.027)	Prec@5 62.500 (65.757)
Epoch: [9][2360/5376], lr: 0.00500	Time 0.502 (0.506)	Data 0.000 (0.001)	Loss 2.1004 (2.6181)	Prec@1 37.500 (37.029)	Prec@5 68.750 (65.769)
Epoch: [9][2380/5376], lr: 0.00500	Time 0.506 (0.506)	Data 0.000 (0.001)	Loss 2.3764 (2.6171)	Prec@1 31.250 (37.049)	Prec@5 68.750 (65.773)
Epoch: [9][2400/5376], lr: 0.00500	Time 0.496 (0.506)	Data 0.000 (0.001)	Loss 2.5920 (2.6175)	Prec@1 56.250 (37.055)	Prec@5 75.000 (65.767)
Epoch: [9][2420/5376], lr: 0.00500	Time 0.501 (0.506)	Data 0.000 (0.001)	Loss 2.5256 (2.6169)	Prec@1 43.750 (37.084)	Prec@5 62.500 (65.771)
Epoch: [9][2440/5376], lr: 0.00500	Time 0.498 (0.506)	Data 0.000 (0.001)	Loss 2.1030 (2.6172)	Prec@1 62.500 (37.098)	Prec@5 75.000 (65.770)
Epoch: [9][2460/5376], lr: 0.00500	Time 0.491 (0.506)	Data 0.000 (0.001)	Loss 1.4798 (2.6160)	Prec@1 56.250 (37.124)	Prec@5 81.250 (65.804)
Epoch: [9][2480/5376], lr: 0.00500	Time 0.514 (0.506)	Data 0.000 (0.001)	Loss 2.6122 (2.6155)	Prec@1 43.750 (37.140)	Prec@5 75.000 (65.810)
Epoch: [9][2500/5376], lr: 0.00500	Time 0.518 (0.506)	Data 0.000 (0.001)	Loss 3.5077 (2.6167)	Prec@1 31.250 (37.128)	Prec@5 50.000 (65.774)
Epoch: [9][2520/5376], lr: 0.00500	Time 0.568 (0.506)	Data 0.000 (0.001)	Loss 2.6107 (2.6158)	Prec@1 37.500 (37.160)	Prec@5 68.750 (65.782)
Epoch: [9][2540/5376], lr: 0.00500	Time 0.547 (0.506)	Data 0.000 (0.001)	Loss 3.2314 (2.6170)	Prec@1 12.500 (37.141)	Prec@5 50.000 (65.759)
Epoch: [9][2560/5376], lr: 0.00500	Time 0.491 (0.506)	Data 0.000 (0.001)	Loss 2.0834 (2.6163)	Prec@1 56.250 (37.144)	Prec@5 68.750 (65.785)
Epoch: [9][2580/5376], lr: 0.00500	Time 0.508 (0.506)	Data 0.000 (0.001)	Loss 2.1793 (2.6154)	Prec@1 50.000 (37.154)	Prec@5 62.500 (65.801)
Epoch: [9][2600/5376], lr: 0.00500	Time 0.491 (0.506)	Data 0.000 (0.001)	Loss 3.4936 (2.6169)	Prec@1 18.750 (37.120)	Prec@5 37.500 (65.770)
Epoch: [9][2620/5376], lr: 0.00500	Time 0.509 (0.506)	Data 0.000 (0.001)	Loss 1.2859 (2.6171)	Prec@1 75.000 (37.107)	Prec@5 87.500 (65.760)
Epoch: [9][2640/5376], lr: 0.00500	Time 0.487 (0.506)	Data 0.000 (0.001)	Loss 2.4832 (2.6162)	Prec@1 31.250 (37.133)	Prec@5 75.000 (65.782)
Epoch: [9][2660/5376], lr: 0.00500	Time 0.513 (0.506)	Data 0.000 (0.001)	Loss 2.7081 (2.6149)	Prec@1 37.500 (37.164)	Prec@5 68.750 (65.823)
Epoch: [9][2680/5376], lr: 0.00500	Time 0.502 (0.506)	Data 0.000 (0.001)	Loss 2.1935 (2.6157)	Prec@1 37.500 (37.143)	Prec@5 81.250 (65.822)
Epoch: [9][2700/5376], lr: 0.00500	Time 0.496 (0.506)	Data 0.000 (0.001)	Loss 1.9248 (2.6157)	Prec@1 75.000 (37.151)	Prec@5 75.000 (65.804)
Epoch: [9][2720/5376], lr: 0.00500	Time 0.511 (0.506)	Data 0.000 (0.001)	Loss 3.3067 (2.6166)	Prec@1 25.000 (37.121)	Prec@5 56.250 (65.792)
Epoch: [9][2740/5376], lr: 0.00500	Time 0.501 (0.506)	Data 0.000 (0.001)	Loss 2.8307 (2.6166)	Prec@1 37.500 (37.112)	Prec@5 68.750 (65.797)
Epoch: [9][2760/5376], lr: 0.00500	Time 0.498 (0.506)	Data 0.000 (0.001)	Loss 1.9145 (2.6162)	Prec@1 43.750 (37.126)	Prec@5 75.000 (65.800)
Epoch: [9][2780/5376], lr: 0.00500	Time 0.484 (0.506)	Data 0.000 (0.001)	Loss 3.2649 (2.6171)	Prec@1 18.750 (37.075)	Prec@5 50.000 (65.781)
Epoch: [9][2800/5376], lr: 0.00500	Time 0.524 (0.506)	Data 0.000 (0.001)	Loss 2.5947 (2.6163)	Prec@1 37.500 (37.087)	Prec@5 75.000 (65.809)
Epoch: [9][2820/5376], lr: 0.00500	Time 0.505 (0.506)	Data 0.000 (0.001)	Loss 2.8462 (2.6155)	Prec@1 25.000 (37.106)	Prec@5 62.500 (65.834)
Epoch: [9][2840/5376], lr: 0.00500	Time 0.486 (0.506)	Data 0.000 (0.001)	Loss 2.0034 (2.6139)	Prec@1 37.500 (37.119)	Prec@5 81.250 (65.868)
Epoch: [9][2860/5376], lr: 0.00500	Time 0.509 (0.506)	Data 0.000 (0.001)	Loss 2.5511 (2.6147)	Prec@1 43.750 (37.087)	Prec@5 68.750 (65.864)
Epoch: [9][2880/5376], lr: 0.00500	Time 0.495 (0.506)	Data 0.000 (0.001)	Loss 2.6351 (2.6150)	Prec@1 37.500 (37.081)	Prec@5 68.750 (65.867)
Epoch: [9][2900/5376], lr: 0.00500	Time 0.505 (0.506)	Data 0.000 (0.001)	Loss 2.8992 (2.6156)	Prec@1 37.500 (37.048)	Prec@5 62.500 (65.859)
Epoch: [9][2920/5376], lr: 0.00500	Time 0.504 (0.506)	Data 0.000 (0.001)	Loss 2.4328 (2.6158)	Prec@1 43.750 (37.046)	Prec@5 56.250 (65.853)
Epoch: [9][2940/5376], lr: 0.00500	Time 0.483 (0.506)	Data 0.000 (0.001)	Loss 2.9091 (2.6147)	Prec@1 31.250 (37.079)	Prec@5 68.750 (65.877)
Epoch: [9][2960/5376], lr: 0.00500	Time 0.504 (0.506)	Data 0.000 (0.001)	Loss 2.1771 (2.6137)	Prec@1 43.750 (37.101)	Prec@5 87.500 (65.898)
Epoch: [9][2980/5376], lr: 0.00500	Time 0.504 (0.506)	Data 0.000 (0.001)	Loss 2.4691 (2.6130)	Prec@1 31.250 (37.123)	Prec@5 75.000 (65.922)
Epoch: [9][3000/5376], lr: 0.00500	Time 0.510 (0.506)	Data 0.000 (0.001)	Loss 3.1180 (2.6143)	Prec@1 18.750 (37.100)	Prec@5 56.250 (65.893)
Epoch: [9][3020/5376], lr: 0.00500	Time 0.508 (0.506)	Data 0.000 (0.001)	Loss 1.8285 (2.6137)	Prec@1 62.500 (37.121)	Prec@5 87.500 (65.912)
Epoch: [9][3040/5376], lr: 0.00500	Time 0.490 (0.506)	Data 0.000 (0.001)	Loss 2.3293 (2.6140)	Prec@1 43.750 (37.110)	Prec@5 68.750 (65.916)
Epoch: [9][3060/5376], lr: 0.00500	Time 0.502 (0.506)	Data 0.000 (0.001)	Loss 2.9039 (2.6145)	Prec@1 25.000 (37.114)	Prec@5 50.000 (65.908)
Epoch: [9][3080/5376], lr: 0.00500	Time 0.567 (0.506)	Data 0.000 (0.001)	Loss 2.1370 (2.6136)	Prec@1 50.000 (37.115)	Prec@5 68.750 (65.938)
Epoch: [9][3100/5376], lr: 0.00500	Time 0.549 (0.506)	Data 0.000 (0.001)	Loss 3.1119 (2.6137)	Prec@1 18.750 (37.115)	Prec@5 62.500 (65.936)
Epoch: [9][3120/5376], lr: 0.00500	Time 0.542 (0.506)	Data 0.000 (0.001)	Loss 2.5028 (2.6132)	Prec@1 37.500 (37.138)	Prec@5 68.750 (65.956)
Epoch: [9][3140/5376], lr: 0.00500	Time 0.518 (0.506)	Data 0.000 (0.001)	Loss 2.4814 (2.6117)	Prec@1 43.750 (37.180)	Prec@5 62.500 (65.980)
Epoch: [9][3160/5376], lr: 0.00500	Time 0.506 (0.506)	Data 0.000 (0.001)	Loss 2.1107 (2.6108)	Prec@1 62.500 (37.203)	Prec@5 68.750 (65.982)
Epoch: [9][3180/5376], lr: 0.00500	Time 0.496 (0.506)	Data 0.000 (0.001)	Loss 2.4561 (2.6110)	Prec@1 50.000 (37.203)	Prec@5 68.750 (65.976)
Epoch: [9][3200/5376], lr: 0.00500	Time 0.509 (0.506)	Data 0.000 (0.001)	Loss 2.7193 (2.6111)	Prec@1 37.500 (37.190)	Prec@5 56.250 (65.974)
Epoch: [9][3220/5376], lr: 0.00500	Time 0.513 (0.506)	Data 0.000 (0.001)	Loss 2.2349 (2.6111)	Prec@1 50.000 (37.176)	Prec@5 68.750 (65.975)
Epoch: [9][3240/5376], lr: 0.00500	Time 0.487 (0.506)	Data 0.000 (0.001)	Loss 2.4976 (2.6111)	Prec@1 37.500 (37.168)	Prec@5 75.000 (65.977)
Epoch: [9][3260/5376], lr: 0.00500	Time 0.492 (0.506)	Data 0.000 (0.001)	Loss 1.9508 (2.6113)	Prec@1 56.250 (37.176)	Prec@5 75.000 (65.973)
Epoch: [9][3280/5376], lr: 0.00500	Time 0.491 (0.506)	Data 0.000 (0.001)	Loss 2.2817 (2.6123)	Prec@1 43.750 (37.169)	Prec@5 75.000 (65.944)
Epoch: [9][3300/5376], lr: 0.00500	Time 0.487 (0.506)	Data 0.000 (0.001)	Loss 2.2588 (2.6134)	Prec@1 25.000 (37.148)	Prec@5 81.250 (65.929)
Epoch: [9][3320/5376], lr: 0.00500	Time 0.486 (0.506)	Data 0.000 (0.001)	Loss 3.3526 (2.6122)	Prec@1 31.250 (37.157)	Prec@5 56.250 (65.952)
Epoch: [9][3340/5376], lr: 0.00500	Time 0.509 (0.506)	Data 0.000 (0.001)	Loss 3.2436 (2.6121)	Prec@1 18.750 (37.154)	Prec@5 62.500 (65.950)
Epoch: [9][3360/5376], lr: 0.00500	Time 0.493 (0.506)	Data 0.000 (0.001)	Loss 2.8227 (2.6115)	Prec@1 12.500 (37.165)	Prec@5 68.750 (65.968)
Epoch: [9][3380/5376], lr: 0.00500	Time 0.504 (0.506)	Data 0.000 (0.001)	Loss 2.2284 (2.6110)	Prec@1 31.250 (37.165)	Prec@5 75.000 (65.992)
Epoch: [9][3400/5376], lr: 0.00500	Time 0.486 (0.506)	Data 0.000 (0.001)	Loss 2.0639 (2.6104)	Prec@1 50.000 (37.173)	Prec@5 68.750 (66.003)
Epoch: [9][3420/5376], lr: 0.00500	Time 0.505 (0.506)	Data 0.000 (0.001)	Loss 2.7232 (2.6107)	Prec@1 31.250 (37.188)	Prec@5 62.500 (65.988)
Epoch: [9][3440/5376], lr: 0.00500	Time 0.508 (0.506)	Data 0.000 (0.001)	Loss 2.4332 (2.6106)	Prec@1 37.500 (37.182)	Prec@5 68.750 (65.987)
Epoch: [9][3460/5376], lr: 0.00500	Time 0.508 (0.506)	Data 0.000 (0.001)	Loss 2.5413 (2.6123)	Prec@1 43.750 (37.133)	Prec@5 56.250 (65.949)
Epoch: [9][3480/5376], lr: 0.00500	Time 0.505 (0.506)	Data 0.000 (0.001)	Loss 2.5654 (2.6115)	Prec@1 37.500 (37.141)	Prec@5 50.000 (65.969)
Epoch: [9][3500/5376], lr: 0.00500	Time 0.512 (0.506)	Data 0.000 (0.001)	Loss 2.9282 (2.6115)	Prec@1 25.000 (37.148)	Prec@5 62.500 (65.974)
Epoch: [9][3520/5376], lr: 0.00500	Time 0.500 (0.506)	Data 0.000 (0.001)	Loss 1.7705 (2.6099)	Prec@1 56.250 (37.166)	Prec@5 75.000 (65.997)
Epoch: [9][3540/5376], lr: 0.00500	Time 0.482 (0.506)	Data 0.000 (0.001)	Loss 3.1799 (2.6090)	Prec@1 31.250 (37.186)	Prec@5 62.500 (66.007)
Epoch: [9][3560/5376], lr: 0.00500	Time 0.515 (0.506)	Data 0.000 (0.001)	Loss 2.2365 (2.6100)	Prec@1 62.500 (37.200)	Prec@5 75.000 (65.987)
Epoch: [9][3580/5376], lr: 0.00500	Time 0.503 (0.506)	Data 0.000 (0.001)	Loss 2.8544 (2.6102)	Prec@1 31.250 (37.217)	Prec@5 56.250 (65.984)
Epoch: [9][3600/5376], lr: 0.00500	Time 0.497 (0.506)	Data 0.000 (0.001)	Loss 1.9086 (2.6104)	Prec@1 68.750 (37.241)	Prec@5 75.000 (65.964)
Epoch: [9][3620/5376], lr: 0.00500	Time 0.499 (0.506)	Data 0.000 (0.001)	Loss 2.7003 (2.6111)	Prec@1 25.000 (37.207)	Prec@5 62.500 (65.954)
Epoch: [9][3640/5376], lr: 0.00500	Time 0.493 (0.505)	Data 0.000 (0.001)	Loss 1.3695 (2.6109)	Prec@1 62.500 (37.210)	Prec@5 93.750 (65.954)
Epoch: [9][3660/5376], lr: 0.00500	Time 0.532 (0.505)	Data 0.000 (0.001)	Loss 3.0623 (2.6105)	Prec@1 31.250 (37.222)	Prec@5 68.750 (65.960)
Epoch: [9][3680/5376], lr: 0.00500	Time 0.541 (0.505)	Data 0.000 (0.001)	Loss 3.6771 (2.6109)	Prec@1 25.000 (37.218)	Prec@5 37.500 (65.952)
Epoch: [9][3700/5376], lr: 0.00500	Time 0.548 (0.505)	Data 0.000 (0.001)	Loss 2.4450 (2.6107)	Prec@1 50.000 (37.233)	Prec@5 75.000 (65.945)
Epoch: [9][3720/5376], lr: 0.00500	Time 0.502 (0.505)	Data 0.000 (0.001)	Loss 2.9033 (2.6100)	Prec@1 43.750 (37.265)	Prec@5 50.000 (65.958)
Epoch: [9][3740/5376], lr: 0.00500	Time 0.494 (0.505)	Data 0.000 (0.001)	Loss 2.5088 (2.6099)	Prec@1 31.250 (37.254)	Prec@5 62.500 (65.963)
Epoch: [9][3760/5376], lr: 0.00500	Time 0.499 (0.505)	Data 0.000 (0.001)	Loss 2.7576 (2.6094)	Prec@1 31.250 (37.271)	Prec@5 56.250 (65.960)
Epoch: [9][3780/5376], lr: 0.00500	Time 0.508 (0.505)	Data 0.000 (0.001)	Loss 2.6326 (2.6089)	Prec@1 31.250 (37.272)	Prec@5 62.500 (65.970)
Epoch: [9][3800/5376], lr: 0.00500	Time 0.478 (0.505)	Data 0.000 (0.001)	Loss 1.9734 (2.6087)	Prec@1 50.000 (37.283)	Prec@5 81.250 (65.976)
Epoch: [9][3820/5376], lr: 0.00500	Time 0.497 (0.505)	Data 0.000 (0.001)	Loss 2.6399 (2.6087)	Prec@1 31.250 (37.291)	Prec@5 68.750 (65.976)
Epoch: [9][3840/5376], lr: 0.00500	Time 0.502 (0.505)	Data 0.000 (0.001)	Loss 2.5700 (2.6084)	Prec@1 37.500 (37.293)	Prec@5 62.500 (65.985)
Epoch: [9][3860/5376], lr: 0.00500	Time 0.485 (0.505)	Data 0.000 (0.001)	Loss 3.5267 (2.6084)	Prec@1 25.000 (37.299)	Prec@5 43.750 (65.980)
Epoch: [9][3880/5376], lr: 0.00500	Time 0.487 (0.505)	Data 0.000 (0.001)	Loss 1.3655 (2.6071)	Prec@1 68.750 (37.320)	Prec@5 93.750 (66.001)
Epoch: [9][3900/5376], lr: 0.00500	Time 0.492 (0.505)	Data 0.000 (0.001)	Loss 2.2741 (2.6074)	Prec@1 37.500 (37.321)	Prec@5 81.250 (65.986)
Epoch: [9][3920/5376], lr: 0.00500	Time 0.488 (0.505)	Data 0.000 (0.001)	Loss 2.7302 (2.6071)	Prec@1 50.000 (37.325)	Prec@5 56.250 (65.997)
Epoch: [9][3940/5376], lr: 0.00500	Time 0.510 (0.505)	Data 0.000 (0.001)	Loss 2.6049 (2.6071)	Prec@1 37.500 (37.330)	Prec@5 68.750 (65.995)
Epoch: [9][3960/5376], lr: 0.00500	Time 0.515 (0.505)	Data 0.000 (0.001)	Loss 2.8676 (2.6074)	Prec@1 25.000 (37.333)	Prec@5 62.500 (65.990)
Epoch: [9][3980/5376], lr: 0.00500	Time 0.501 (0.505)	Data 0.000 (0.001)	Loss 2.8373 (2.6089)	Prec@1 25.000 (37.302)	Prec@5 62.500 (65.951)
Epoch: [9][4000/5376], lr: 0.00500	Time 0.485 (0.505)	Data 0.000 (0.001)	Loss 2.5025 (2.6091)	Prec@1 43.750 (37.295)	Prec@5 68.750 (65.943)
Epoch: [9][4020/5376], lr: 0.00500	Time 0.496 (0.505)	Data 0.000 (0.001)	Loss 2.0283 (2.6093)	Prec@1 56.250 (37.278)	Prec@5 75.000 (65.948)
Epoch: [9][4040/5376], lr: 0.00500	Time 0.497 (0.505)	Data 0.000 (0.001)	Loss 2.1403 (2.6098)	Prec@1 43.750 (37.279)	Prec@5 81.250 (65.935)
Epoch: [9][4060/5376], lr: 0.00500	Time 0.501 (0.505)	Data 0.000 (0.001)	Loss 3.2446 (2.6105)	Prec@1 37.500 (37.277)	Prec@5 62.500 (65.930)
Epoch: [9][4080/5376], lr: 0.00500	Time 0.485 (0.505)	Data 0.000 (0.001)	Loss 1.9489 (2.6101)	Prec@1 62.500 (37.272)	Prec@5 75.000 (65.937)
Epoch: [9][4100/5376], lr: 0.00500	Time 0.503 (0.505)	Data 0.000 (0.001)	Loss 2.9865 (2.6098)	Prec@1 12.500 (37.277)	Prec@5 68.750 (65.946)
Epoch: [9][4120/5376], lr: 0.00500	Time 0.475 (0.505)	Data 0.000 (0.001)	Loss 2.4426 (2.6098)	Prec@1 37.500 (37.274)	Prec@5 68.750 (65.953)
Epoch: [9][4140/5376], lr: 0.00500	Time 0.502 (0.505)	Data 0.000 (0.001)	Loss 2.0784 (2.6085)	Prec@1 50.000 (37.314)	Prec@5 81.250 (65.968)
Epoch: [9][4160/5376], lr: 0.00500	Time 0.498 (0.505)	Data 0.000 (0.001)	Loss 3.1220 (2.6083)	Prec@1 31.250 (37.318)	Prec@5 56.250 (65.959)
Epoch: [9][4180/5376], lr: 0.00500	Time 0.499 (0.505)	Data 0.000 (0.001)	Loss 2.6984 (2.6091)	Prec@1 31.250 (37.310)	Prec@5 68.750 (65.947)
Epoch: [9][4200/5376], lr: 0.00500	Time 0.502 (0.505)	Data 0.000 (0.001)	Loss 2.7925 (2.6096)	Prec@1 31.250 (37.301)	Prec@5 62.500 (65.932)
Epoch: [9][4220/5376], lr: 0.00500	Time 0.499 (0.505)	Data 0.000 (0.001)	Loss 2.7414 (2.6096)	Prec@1 37.500 (37.299)	Prec@5 56.250 (65.932)
Epoch: [9][4240/5376], lr: 0.00500	Time 0.528 (0.505)	Data 0.000 (0.001)	Loss 3.7824 (2.6101)	Prec@1 18.750 (37.295)	Prec@5 43.750 (65.925)
Epoch: [9][4260/5376], lr: 0.00500	Time 0.534 (0.505)	Data 0.000 (0.001)	Loss 3.0989 (2.6110)	Prec@1 25.000 (37.270)	Prec@5 56.250 (65.903)
Epoch: [9][4280/5376], lr: 0.00500	Time 0.556 (0.505)	Data 0.000 (0.001)	Loss 2.0064 (2.6110)	Prec@1 50.000 (37.272)	Prec@5 75.000 (65.897)
Epoch: [9][4300/5376], lr: 0.00500	Time 0.507 (0.505)	Data 0.000 (0.001)	Loss 2.6256 (2.6115)	Prec@1 25.000 (37.273)	Prec@5 56.250 (65.886)
Epoch: [9][4320/5376], lr: 0.00500	Time 0.505 (0.505)	Data 0.000 (0.001)	Loss 2.6645 (2.6110)	Prec@1 37.500 (37.276)	Prec@5 68.750 (65.896)
Epoch: [9][4340/5376], lr: 0.00500	Time 0.514 (0.505)	Data 0.000 (0.001)	Loss 2.7184 (2.6109)	Prec@1 18.750 (37.262)	Prec@5 75.000 (65.898)
Epoch: [9][4360/5376], lr: 0.00500	Time 0.481 (0.505)	Data 0.000 (0.001)	Loss 2.7543 (2.6111)	Prec@1 43.750 (37.268)	Prec@5 62.500 (65.891)
Epoch: [9][4380/5376], lr: 0.00500	Time 0.507 (0.505)	Data 0.000 (0.001)	Loss 2.6793 (2.6105)	Prec@1 37.500 (37.272)	Prec@5 62.500 (65.898)
Epoch: [9][4400/5376], lr: 0.00500	Time 0.505 (0.505)	Data 0.000 (0.001)	Loss 2.7942 (2.6105)	Prec@1 37.500 (37.269)	Prec@5 62.500 (65.890)
Epoch: [9][4420/5376], lr: 0.00500	Time 0.500 (0.505)	Data 0.000 (0.001)	Loss 2.3243 (2.6101)	Prec@1 37.500 (37.268)	Prec@5 81.250 (65.893)
Epoch: [9][4440/5376], lr: 0.00500	Time 0.483 (0.505)	Data 0.000 (0.001)	Loss 3.5030 (2.6101)	Prec@1 31.250 (37.273)	Prec@5 50.000 (65.883)
Epoch: [9][4460/5376], lr: 0.00500	Time 0.511 (0.505)	Data 0.000 (0.001)	Loss 2.5221 (2.6103)	Prec@1 37.500 (37.267)	Prec@5 68.750 (65.883)
Epoch: [9][4480/5376], lr: 0.00500	Time 0.511 (0.505)	Data 0.000 (0.001)	Loss 3.2862 (2.6108)	Prec@1 37.500 (37.268)	Prec@5 56.250 (65.867)
Epoch: [9][4500/5376], lr: 0.00500	Time 0.498 (0.505)	Data 0.000 (0.001)	Loss 2.0102 (2.6104)	Prec@1 31.250 (37.285)	Prec@5 81.250 (65.870)
